Pos,Region,Poblacion,Superficie,Fecha,Nuevos.Sintomaticos,Nuevos.Asintomaticos,Nuevos.No.Notificados,Nuevos.Confirmados,Tasa.Incidencia,Casos.Confirmados,Nuevos.Fallecidos,Casos.Fallecidos,Letalidad,Activos.Confirmados,Activos.Probables,Probables.Acumulados,Recuperados.Confirmados,Fecha.Primer.Contagiado,Periodo.Infeccioso,Pacientes.UCI,Examenes.PCR,Examenes.PCR.Acumulados,Tasa.Positividad,I.Movilidad,Residencias.Sanitarias,Cupos.Residencias.Sanitarias,Usuarios.Residencias.Sanitarias,Vacunados.Primera.Dosis,Vacunados.Segunda.Dosis,Vacunados.Tercera.Dosis,Vacunados.Cuarta.Dosis,Vacunados.Unica.Dosis
13,Los Rios,405835,18429,2021-07-24,39,36,3,78,19,2196335949339,48047,1,602,1,25293982975004,557,121,5478,46868,2020-03-16,496,20,1994,427987,3,91173520561685,0,9,543,171,288736,255202,0,0,11075
14,Los Lagos,891440,48583,2021-07-24,45,23,2,70,7,85246342995603,87058,5,1308,1,50244664476556,467,149,15038,85254,2020-03-07,505,51,4264,1399065,1,64165103189493,0,10,537,154,619419,548679,0,0,34126
15,Aysen,107297,108494,2021-07-24,2,1,0,3,2,79597752034074,8038,1,70,0,870863398855437,34,9,1581,7932,2020-03-14,498,3,498,138667,0,602409638554217,0,4,101,11,74646,66850,0,0,6908
16,Magallanes,178362,132033,2021-07-24,4,4,1,9,5,04591785245736,29109,1,477,1,63866845305576,35,6,3182,28569,2020-03-17,495,7,906,264182,0,993377483443709,0,8,318,51,126308,116928,0,0,13220
17,Total,19458310,755839,2021-07-24,954,381,72,1407,7,23084378859212,1607749,83,34958,2,17434437838245,9399,3150,321595,1561758,2020-03-03,509,1776,55254,17748665,2,54642197849929,0,158,11689,3671,13279445,11789296,0,0,503823
1,Arica y Parinacota,252110,16873,2021-07-23,13,6,0,19,7,53639284439332,26192,0,500,1,90897984117288,169,45,3275,25492,2020-03-19,492,20,1213,358737,1,56636438582028,0,4,387,165,163186,139379,0,0,6602
2,Tarapaca,382773,42225,2021-07-23,20,7,1,28,7,31504050703681,40095,3,771,1,92293303404415,184,93,9316,39119,2020-03-23,488,21,1123,452444,2,493321460374,0,8,604,213,241165,207105,0,0,5168
3,Antofagasta,691854,126049,2021-07-23,23,15,1,39,5,63702746533228,59419,5,1182,1,98926269375116,326,52,6182,57855,2020-03-14,497,71,2045,955966,1,90709046454768,0,9,696,291,461950,395850,0,0,21096
4,Atacama,314709,75176,2021-07-23,33,19,0,52,16,5232007981977,26506,4,310,1,16954651776956,469,37,1486,25728,2020-03-14,497,22,1656,357760,3,14009661835749,0,4,284,73,219065,188135,0,0,7064
5,Coquimbo,836096,40579,2021-07-23,44,18,2,64,7,65462339252909,47245,1,908,1,92189649698381,346,145,8022,45954,2020-03-19,492,74,2368,581131,2,7027027027027,0,9,652,157,586223,509132,0,0,23540
6,Valparaiso,1960170,16396,2021-07-23,105,23,24,152,7,75442946275068,119608,9,3187,2,66453748913116,907,408,46489,115415,2020-03-16,495,149,5303,1474626,2,86630209315482,0,9,1144,257,1416369,1269772,0,0,51278
7,Metropolitana,8125072,15403,2021-07-23,440,168,55,663,8,15992769048693,670164,31,18048,2,69307214353502,3561,1363,143832,647510,2020-03-04,507,1038,17580,6539727,3,77133105802048,0,11,2238,615,5264847,4688252,0,0,185573
8,OHiggins,991063,16387,2021-07-23,36,22,1,59,5,95320378220153,67102,4,1447,2,15641858662931,289,88,13888,65329,2020-03-19,492,69,2454,696437,2,40423797881011,0,8,399,93,727990,653875,0,0,23032
9,Maule,1131939,30296,2021-07-23,70,31,1,102,9,01108628645183,99065,5,1638,1,6534598495937,761,131,9794,96598,2020-03-03,508,63,3363,956347,3,03300624442462,0,22,1162,331,818491,730931,0,0,31101
10,Nuble,511551,13178,2021-07-23,27,6,0,33,6,45096969803597,35061,1,612,1,74552922050141,192,64,9598,34238,2020-03-12,499,31,1411,420479,2,33876683203402,0,10,353,108,388641,352075,0,0,11032
11,Biobio,1663696,23890,2021-07-23,95,37,4,136,8,17457035419933,147627,9,2471,1,67381305587731,970,355,33118,144114,2020-03-09,502,113,6849,1913802,1,98569134180172,0,21,1509,509,1164005,1039336,0,0,43092
12,Araucania,1014343,31842,2021-07-23,71,43,1,115,11,3373878461231,96132,8,1352,1,40639953397412,635,142,10896,94085,2020-03-16,495,66,2911,763716,3,95053246307111,0,13,860,409,699134,618652,0,0,28744
13,Los Rios,405835,18429,2021-07-23,60,47,0,107,26,3653948033068,47968,0,601,1,25291861240827,592,108,5446,46755,2020-03-16,495,14,1783,425993,6,00112170499159,0,9,543,178,288306,254984,0,0,11075
14,Los Lagos,891440,48583,2021-07-23,68,11,0,79,8,86206587095037,86988,1,1303,1,49790775739182,492,148,15017,85164,2020-03-07,504,50,4218,1394801,1,87292555713608,0,10,537,155,616169,547942,0,0,33902
15,Aysen,107297,108494,2021-07-23,2,0,0,2,1,86398501356049,8035,0,69,0,858742999377722,45,7,1575,7919,2020-03-14,497,3,466,138169,0,429184549356223,0,4,101,9,74553,66783,0,0,6876
16,Magallanes,178362,132033,2021-07-23,5,1,0,6,3,36394523497157,29100,2,476,1,63573883161512,32,7,3183,28565,2020-03-17,494,9,641,263276,0,93603744149766,0,8,318,48,126308,116926,0,0,13220
17,Total,19458310,755839,2021-07-23,1112,454,90,1656,8,51050271066706,1606358,83,34875,2,17106024933421,9970,3193,321118,1559891,2020-03-03,508,1813,55384,17693411,2,99003322259136,0,159,11787,3611,13256402,11779129,0,0,502395
1,Arica y Parinacota,252110,16873,2021-07-22,20,13,1,34,13,4861766689144,26177,3,500,1,91007372884593,188,50,3292,25458,2020-03-19,491,20,1109,357524,3,06582506762849,0,6,479,226,161856,138141,0,0,6599
2,Tarapaca,382773,42225,2021-07-22,25,9,1,35,9,14380063379601,40067,4,768,1,9167893777922,186,91,9304,39092,2020-03-23,487,21,1942,451321,1,80226570545829,0,8,604,237,239480,205544,0,0,5167
3,Antofagasta,691854,126049,2021-07-22,43,38,2,83,11,9967507595533,59379,5,1177,1,98218225298506,315,54,6177,57830,2020-03-14,496,72,3439,953921,2,41349229427159,0,9,696,292,458616,394065,0,0,21088
4,Atacama,314709,75176,2021-07-22,37,36,0,73,23,1960318897775,26455,6,306,1,15668115668116,486,43,1488,25665,2020-03-14,496,22,2135,356104,3,4192037470726,0,4,284,86,218146,187277,0,0,7063
5,Coquimbo,836096,40579,2021-07-22,51,20,2,73,8,73105480710349,47181,10,907,1,92238401051271,356,152,8020,45881,2020-03-19,491,75,2495,578763,2,92585170340681,0,9,652,153,583130,507001,0,0,23481
6,Valparaiso,1960170,16396,2021-07-22,135,47,16,198,10,1011646948989,119458,29,3178,2,66034924408579,867,402,46428,115316,2020-03-16,494,153,6316,1469323,3,13489550348322,0,9,1144,240,1413248,1264876,0,0,51269
7,Metropolitana,8125072,15403,2021-07-22,431,124,61,616,7,58147127803914,669511,47,18017,2,6910685560058,3386,1298,143597,647071,2020-03-04,506,1071,18634,6522147,3,30578512396694,0,11,2238,621,5242475,4664959,0,0,185444
8,OHiggins,991063,16387,2021-07-22,50,8,0,58,5,85230202318117,67043,14,1443,2,15234998433841,279,89,13881,65284,2020-03-19,491,71,2232,693983,2,59856630824373,0,8,399,94,722927,650708,0,0,22904
9,Maule,1131939,30296,2021-07-22,83,21,0,104,9,18777425285285,98965,8,1633,1,65007831051382,725,137,9792,96539,2020-03-03,507,64,3140,952984,3,31210191082803,0,22,1162,325,813149,726720,0,0,31078
10,Nuble,511551,13178,2021-07-22,24,12,0,36,7,03742148876652,35028,7,611,1,74431883064977,192,63,9591,34206,2020-03-12,498,28,1658,419068,2,17129071170084,0,10,353,100,387684,350708,0,0,10966
11,Biobio,1663696,23890,2021-07-22,156,47,10,213,12,8028197459151,147487,19,2462,1,6692996670893,968,366,33078,143989,2020-03-09,501,113,7893,1906953,2,69859369061193,0,21,1509,499,1159689,1034032,0,0,42993
12,Araucania,1014343,31842,2021-07-22,60,24,1,85,8,379808408004,96015,14,1344,1,39978128417435,597,145,10889,94016,2020-03-16,494,60,2395,760805,3,54906054279749,0,13,860,408,696638,616416,0,0,28703
13,Los Rios,405835,18429,2021-07-22,60,66,3,129,31,7863170993138,47860,3,601,1,25574592561638,559,119,5448,46681,2020-03-16,494,13,2271,424210,5,68031704095112,0,9,543,168,287389,253989,0,0,11065
14,Los Lagos,891440,48583,2021-07-22,93,23,0,116,13,0126536839271,86909,10,1302,1,49811872188151,469,149,15008,85108,2020-03-07,503,51,4470,1390583,2,59507829977629,0,10,537,159,613742,545064,0,0,33636
15,Aysen,107297,108494,2021-07-22,3,1,0,4,3,72797002712098,8033,1,69,0,858956803186854,44,6,1574,7918,2020-03-14,496,2,470,137703,0,851063829787234,0,4,101,10,74241,66521,0,0,6772
16,Magallanes,178362,132033,2021-07-22,2,2,0,4,2,24263015664772,29094,1,474,1,62920189729841,30,8,3183,28564,2020-03-17,493,9,674,262635,0,593471810089021,0,8,318,49,125794,116364,0,0,12936
17,Total,19458310,755839,2021-07-22,1273,491,97,1861,9,56403716458418,1604713,181,34792,2,16811355052274,9647,3172,320751,1558669,2020-03-03,507,1845,61273,17638027,3,03722683726927,0,161,11879,3667,13198204,11722385,0,0,501164
1,Arica y Parinacota,252110,16873,2021-07-21,10,3,0,13,5,1564793145849,26147,0,497,1,90079167782155,193,54,3292,25425,2020-03-19,490,20,722,356415,1,8005540166205,0,6,479,187,160664,136789,0,0,6599
2,Tarapaca,382773,42225,2021-07-21,18,4,0,22,5,74753182695749,39988,0,764,1,91057317195159,176,94,9301,39028,2020-03-23,486,21,972,449379,2,26337448559671,0,8,604,259,237555,203835,0,0,5166
3,Antofagasta,691854,126049,2021-07-21,20,3,3,26,3,75801831022152,59226,0,1172,1,97886063553169,267,64,6182,57730,2020-03-14,495,73,1358,950482,1,91458026509573,0,9,696,288,454759,391683,0,0,21065
4,Atacama,314709,75176,2021-07-21,28,15,0,43,13,6634160446635,26382,0,300,1,13713895838071,468,53,1490,25617,2020-03-14,495,22,260,353969,16,5384615384615,0,4,284,81,217140,186299,0,0,7057
5,Coquimbo,836096,40579,2021-07-21,16,8,0,24,2,87048377219841,47108,0,897,1,90413517873822,363,151,8002,45810,2020-03-19,490,75,975,576268,2,46153846153846,0,9,652,170,581122,505245,0,0,23354
6,Valparaiso,1960170,16396,2021-07-21,71,11,5,87,4,43839054775861,119262,0,3149,2,64040515839077,858,388,46330,115161,2020-03-16,493,156,1930,1463007,4,50777202072539,0,9,1144,219,1410460,1260143,0,0,51226
7,Metropolitana,8125072,15403,2021-07-21,327,63,30,420,5,16918496229941,668999,36,17970,2,68610266980967,3400,1246,143336,646603,2020-03-04,505,1089,9877,6503513,4,25230333097094,0,11,2238,649,5238868,4656567,0,0,185002
8,OHiggins,991063,16387,2021-07-21,24,4,0,28,2,82524925257022,66986,0,1429,2,13328158122593,264,96,13870,65258,2020-03-19,490,73,659,691751,4,24886191198786,0,8,399,102,721982,648374,0,0,22814
9,Maule,1131939,30296,2021-07-21,55,3,0,58,5,12395102562947,98863,2,1625,1,643688740985,717,121,9761,96453,2020-03-03,506,66,846,949844,6,85579196217494,0,22,1162,305,809711,724174,0,0,31049
10,Nuble,511551,13178,2021-07-21,15,4,0,19,3,71419467462677,34992,0,604,1,72610882487426,203,70,9581,34166,2020-03-12,497,31,776,417410,2,44845360824742,0,10,353,93,386241,348814,0,0,10857
11,Biobio,1663696,23890,2021-07-21,70,11,0,81,4,86867793154519,147276,0,2443,1,65879029848719,914,373,33033,143854,2020-03-09,500,110,3453,1899060,2,34578627280626,0,21,1509,557,1151989,1026546,0,0,42832
12,Araucania,1014343,31842,2021-07-21,25,15,0,40,3,94343925082541,95929,2,1330,1,38644205610399,621,142,10859,93920,2020-03-16,493,67,1213,758410,3,29760923330585,0,13,860,397,695159,615007,0,0,28649
13,Los Rios,405835,18429,2021-07-21,53,16,1,70,17,2483891236586,47731,2,598,1,25285453897886,514,109,5419,46602,2020-03-16,493,9,689,421939,10,1596516690856,0,9,543,164,285721,252463,0,0,11039
14,Los Lagos,891440,48583,2021-07-21,37,8,1,46,5,1601902539711,86795,0,1292,1,48856500950516,430,132,14982,85044,2020-03-07,502,54,1726,1386113,2,66512166859791,0,10,537,140,611920,543351,0,0,33469
15,Aysen,107297,108494,2021-07-21,1,3,0,4,3,72797002712098,8029,0,68,0,846929879187944,41,9,1572,7918,2020-03-14,495,3,242,137233,1,65289256198347,0,4,101,10,73807,66238,0,0,6672
16,Magallanes,178362,132033,2021-07-21,6,2,0,8,4,48526031329543,29090,0,473,1,62598831213475,32,8,3180,28559,2020-03-17,492,9,402,261961,1,99004975124378,0,8,318,46,125236,115835,0,0,12721
17,Total,19458310,755839,2021-07-21,776,173,40,989,5,08266134109283,1602854,42,34611,2,15933578479387,9461,3110,320191,1557199,2020-03-03,506,1878,26100,17576754,3,78927203065134,0,161,11879,3667,13162334,11681363,0,0,499571
1,Arica y Parinacota,252110,16873,2021-07-20,8,2,0,10,3,9665225496807,26134,0,497,1,90173720058162,225,51,3286,25380,2020-03-19,489,22,501,355693,1,99600798403194,0,7,564,199,159670,135504,0,0,6597
2,Tarapaca,382773,42225,2021-07-20,13,5,1,19,4,96377748691783,39928,0,764,1,91344419955921,190,81,9280,38954,2020-03-23,485,21,630,448407,3,01587301587302,0,8,604,252,236107,202212,0,0,5165
3,Antofagasta,691854,126049,2021-07-20,11,9,0,20,2,89078331555502,59130,1,1172,1,98207339759851,297,63,6168,57605,2020-03-14,494,74,4086,949124,0,48947626040137,0,9,696,296,451961,388047,0,0,21049
4,Atacama,314709,75176,2021-07-20,28,23,1,52,16,5232007981977,26340,0,300,1,13895216400911,496,51,1482,25547,2020-03-14,494,20,447,353709,11,6331096196868,0,4,284,81,216275,185215,0,0,7049
5,Coquimbo,836096,40579,2021-07-20,37,2,0,39,4,66453612982241,47036,0,897,1,90704991921082,411,141,7984,45690,2020-03-19,489,76,1055,575293,3,69668246445498,0,9,652,177,578647,501449,0,0,23340
6,Valparaiso,1960170,16396,2021-07-20,69,8,10,87,4,43839054775861,119182,0,3149,2,64217751002668,979,347,46209,114960,2020-03-16,492,158,2257,1461077,3,85467434647763,0,9,1144,215,1408061,1253013,0,0,51177
7,Metropolitana,8125072,15403,2021-07-20,243,70,51,364,4,47996030065949,668727,29,17934,2,68181186044529,3639,1144,143014,646113,2020-03-04,504,1134,8300,6493636,4,3855421686747,0,11,2238,616,5231817,4633407,0,0,184775
8,OHiggins,991063,16387,2021-07-20,23,9,0,32,3,22885628865168,66958,0,1429,2,13417366110099,306,88,13846,65188,2020-03-19,489,78,688,691092,4,65116279069767,0,8,399,88,721011,644069,0,0,22721
9,Maule,1131939,30296,2021-07-20,31,8,0,39,3,44541534481982,98806,0,1623,1,64261279679372,807,108,9727,96310,2020-03-03,505,73,852,948998,4,57746478873239,0,22,1159,303,807593,719440,0,0,30959
10,Nuble,511551,13178,2021-07-20,9,6,0,15,2,93225895365272,34974,0,604,1,72699719791845,227,58,9561,34124,2020-03-12,496,33,720,416634,2,08333333333333,0,10,353,75,384755,346580,0,0,10732
11,Biobio,1663696,23890,2021-07-20,53,13,11,77,4,62824939171579,147194,0,2443,1,65971439053222,1012,315,32935,143674,2020-03-09,499,119,2937,1895607,2,62172284644195,0,21,1509,591,1147527,1019178,0,0,42666
12,Araucania,1014343,31842,2021-07-20,50,13,4,67,6,60526074513256,95884,0,1328,1,38500688331734,690,114,10807,93808,2020-03-16,492,75,1227,757197,5,46047269763651,0,13,860,408,692631,611208,0,0,28611
13,Los Rios,405835,18429,2021-07-20,25,16,2,43,10,5954390331046,47657,0,596,1,25060326919445,555,80,5383,46489,2020-03-16,492,11,702,421250,6,12535612535613,0,9,543,167,284139,250740,0,0,11020
14,Los Lagos,891440,48583,2021-07-20,24,11,0,35,3,92623171497801,86749,0,1292,1,4893543441423,473,107,14944,84955,2020-03-07,501,63,1284,1384387,2,72585669781931,0,10,537,136,610174,539707,0,0,33222
15,Aysen,107297,108494,2021-07-20,1,0,0,1,0,931992506780245,8025,0,68,0,847352024922118,57,10,1572,7898,2020-03-14,494,3,178,136991,0,561797752808989,0,4,101,12,73577,65995,0,0,6570
16,Magallanes,178362,132033,2021-07-20,0,2,0,2,1,12131507832386,29083,0,473,1,62637967197332,36,6,3178,28548,2020-03-17,491,10,259,261559,0,772200772200772,0,8,318,43,125003,115448,0,0,12514
17,Total,19458310,755839,2021-07-20,625,197,80,902,4,63555159723532,1601858,30,34569,2,15805645693938,10400,2764,319377,1555294,2020-03-03,505,1970,26123,17550654,3,45289591547678,0,162,11961,3659,13128948,11611212,0,0,498167
1,Arica y Parinacota,252110,16873,2021-07-19,8,6,0,14,5,55313156955297,26126,0,497,1,9023195284391,256,63,3302,25341,2020-03-19,488,22,898,355192,1,55902004454343,0,7,564,231,158605,134236,0,0,6579
2,Tarapaca,382773,42225,2021-07-19,11,7,0,18,4,70252604023795,39835,0,764,1,9179113844609,200,94,9273,38851,2020-03-23,484,21,1434,447777,1,25523012552301,0,8,604,275,234526,200674,0,0,5160
3,Antofagasta,691854,126049,2021-07-19,14,5,0,19,2,74624414977727,58996,0,1171,1,98488033086989,334,74,6161,57435,2020-03-14,493,77,3074,945038,0,618087182823682,0,9,696,307,448966,383814,0,0,21036
4,Atacama,314709,75176,2021-07-19,22,28,0,50,15,8876930751901,26289,0,300,1,14116170261326,568,60,1486,25424,2020-03-14,493,20,1889,353262,2,64690312334569,0,4,284,119,214953,183532,0,0,7034
5,Coquimbo,836096,40579,2021-07-19,27,15,1,43,5,14295009185548,46993,0,897,1,90879492690401,458,147,7972,45600,2020-03-19,488,77,1249,574238,3,44275420336269,0,9,652,197,575859,496571,0,0,23320
6,Valparaiso,1960170,16396,2021-07-19,46,19,13,78,3,97924669799048,119097,0,3149,2,64406324256698,1102,430,46200,114752,2020-03-16,491,159,2107,1458820,3,70194589463692,0,9,1144,297,1404736,1242857,0,0,50985
7,Metropolitana,8125072,15403,2021-07-19,234,70,51,355,4,36919205146736,668479,24,17905,2,67846858315669,4035,1274,142943,645469,2020-03-04,503,1144,9314,6485336,3,8114666094052,0,20,3176,775,5222098,4597990,0,0,184560
8,OHiggins,991063,16387,2021-07-19,23,5,0,28,2,82524925257022,66926,0,1429,2,13519409497056,352,90,13840,65110,2020-03-19,488,81,659,690404,4,24886191198786,0,8,399,110,720115,638954,0,0,22621
9,Maule,1131939,30296,2021-07-19,46,17,0,63,5,56567094163201,98767,0,1623,1,64326141322506,902,110,9719,96176,2020-03-03,504,76,1113,948146,5,66037735849057,0,22,1159,341,805374,713865,0,0,30823
10,Nuble,511551,13178,2021-07-19,16,3,0,19,3,71419467462677,34960,0,604,1,72768878718535,257,64,9556,34080,2020-03-12,495,33,758,415914,2,5065963060686,0,10,353,138,383123,344281,0,0,10579
11,Biobio,1663696,23890,2021-07-19,73,27,3,103,6,19103490060684,147117,0,2443,1,66058307333619,1127,344,32919,143482,2020-03-09,498,125,3529,1892670,2,91867384528195,0,21,1509,624,1142805,1010896,0,0,42442
12,Araucania,1014343,31842,2021-07-19,40,25,3,68,6,7038467264032,95815,1,1328,1,38600427907948,746,125,10807,93683,2020-03-16,491,74,1483,755970,4,58530006743088,0,13,860,415,689172,606309,0,0,28562
13,Los Rios,405835,18429,2021-07-19,44,15,0,59,14,5379279756551,47614,0,596,1,25173268366447,607,85,5382,46394,2020-03-16,491,11,760,420548,7,76315789473684,0,9,543,186,282352,248547,0,0,10978
14,Los Lagos,891440,48583,2021-07-19,67,21,0,88,9,87166831194472,86713,0,1292,1,48997266845802,518,121,14941,84874,2020-03-07,500,55,1653,1383103,5,32365396249244,0,10,537,150,608020,535273,0,0,33050
15,Aysen,107297,108494,2021-07-19,1,1,0,2,1,86398501356049,8024,0,68,0,847457627118644,74,12,1571,7880,2020-03-14,493,7,181,136813,1,10497237569061,0,4,101,16,73279,65763,0,0,6456
16,Magallanes,178362,132033,2021-07-19,7,1,0,8,4,48526031329543,29081,0,473,1,62649152367525,39,5,3176,28543,2020-03-17,490,9,511,261300,1,56555772994129,0,8,318,43,124705,115032,0,0,12245
17,Total,19458310,755839,2021-07-19,679,265,71,1015,5,21628034500427,1600883,25,34539,2,15749683143615,11575,3098,319249,1553145,2020-03-03,504,1991,30612,17524531,3,3156931922122,0,171,12899,4224,13088688,11518594,0,0,496430
1,Arica y Parinacota,252110,16873,2021-07-18,13,13,1,27,10,7096108841379,26113,0,497,1,90326657220541,277,74,3306,25307,2020-03-19,487,21,1058,354294,2,55198487712665,0,7,564,253,157405,132989,0,0,6556
2,Tarapaca,382773,42225,2021-07-18,14,5,1,20,5,22502893359772,39817,0,764,1,91877841123138,211,94,9258,38822,2020-03-23,483,28,1357,446343,1,47383935151069,0,8,604,290,232751,199474,0,0,5156
3,Antofagasta,691854,126049,2021-07-18,25,27,2,54,7,80511495199854,58980,5,1171,1,98541878602916,379,88,6161,57375,2020-03-14,492,75,2628,941964,2,05479452054794,0,9,696,361,446043,380639,0,0,21012
4,Atacama,314709,75176,2021-07-18,25,25,0,50,15,8876930751901,26240,0,300,1,14329268292683,636,60,1477,25307,2020-03-14,492,22,1110,351373,4,5045045045045,0,4,284,114,213364,182252,0,0,7017
5,Coquimbo,836096,40579,2021-07-18,45,16,2,63,7,53501990202082,46941,7,897,1,91090943950917,501,167,7966,45505,2020-03-19,487,77,2199,572989,2,86493860845839,0,9,652,214,572480,492762,0,0,23306
6,Valparaiso,1960170,16396,2021-07-18,82,32,17,131,6,6830938132917,119020,14,3149,2,64577381952613,1230,512,46181,114548,2020-03-16,490,154,3827,1456713,3,42304677292919,0,9,1144,298,1400043,1235552,0,0,50788
7,Metropolitana,8125072,15403,2021-07-18,313,120,61,494,6,07994612232359,668136,41,17881,2,67625154160231,4444,1468,142860,644789,2020-03-04,502,1168,14685,6476022,3,36397684712291,0,20,3176,847,5208918,4567498,0,0,183861
8,OHiggins,991063,16387,2021-07-18,25,14,0,39,3,93516860179424,66897,7,1429,2,13611970641434,388,108,13837,65045,2020-03-19,487,86,2253,689745,1,73102529960053,0,8,399,115,718718,634332,0,0,22466
9,Maule,1131939,30296,2021-07-18,52,17,1,70,6,18407882403557,98704,4,1623,1,64431026098233,976,125,9712,96039,2020-03-03,503,72,3212,947033,2,17932752179328,0,22,1159,365,803202,709861,0,0,30703
10,Nuble,511551,13178,2021-07-18,25,8,0,33,6,45096969803597,34941,3,604,1,72862825906528,280,76,9550,34038,2020-03-12,494,31,1256,415156,2,62738853503185,0,10,353,93,381454,342692,0,0,10331
11,Biobio,1663696,23890,2021-07-18,101,41,2,144,8,65542743385811,147015,9,2443,1,66173519708873,1219,367,32893,143288,2020-03-09,497,126,7200,1889141,2,0,21,1509,657,1137771,1005249,0,0,42167
12,Araucania,1014343,31842,2021-07-18,84,41,9,134,13,2105214902651,95747,11,1327,1,38594420712921,803,150,10815,93558,2020-03-16,490,79,2830,754487,4,73498233215548,0,13,860,462,684969,602522,0,0,28514
13,Los Rios,405835,18429,2021-07-18,38,43,0,81,19,9588502716621,47557,2,596,1,2532329625502,666,86,5369,46278,2020-03-16,490,14,1621,419788,4,99691548426897,0,9,543,198,280336,247267,0,0,10932
14,Los Lagos,891440,48583,2021-07-18,35,31,5,71,7,9646414789554,86625,7,1292,1,49148629148629,533,144,14941,84771,2020-03-07,499,56,3945,1381450,1,79974651457541,0,10,537,138,606104,531855,0,0,32734
15,Aysen,107297,108494,2021-07-18,2,4,0,6,5,59195504068147,8022,0,68,0,847668910496136,89,20,1570,7863,2020-03-14,492,7,287,136632,2,09059233449477,0,4,101,17,73044,65614,0,0,6307
16,Magallanes,178362,132033,2021-07-18,2,0,0,2,1,12131507832386,29073,1,473,1,62693908437382,39,10,3178,28535,2020-03-17,489,9,670,260789,0,298507462686567,0,8,318,27,124375,114863,0,0,11944
17,Total,19458310,755839,2021-07-18,881,437,101,1419,7,29251409808971,1599879,111,34514,2,15728814491596,12671,3549,319075,1551119,2020-03-03,503,2025,50138,17493919,2,83018867924528,0,171,12899,4449,13040977,11445421,0,0,493794
1,Arica y Parinacota,252110,16873,2021-07-17,20,7,0,27,10,7096108841379,26092,0,497,1,90479840564158,302,74,3299,25261,2020-03-19,486,22,875,353236,3,08571428571429,0,8,599,269,157405,132989,0,0,6556
2,Tarapaca,382773,42225,2021-07-17,12,8,2,22,5,74753182695749,39803,1,764,1,91945330753963,219,97,9251,38800,2020-03-23,482,28,1304,444986,1,68711656441718,0,8,604,285,232751,199470,0,0,5156
3,Antofagasta,691854,126049,2021-07-17,29,25,4,58,8,38327161510955,58940,1,1166,1,97828299966067,395,103,6164,57324,2020-03-14,491,73,1924,939336,3,01455301455301,0,9,696,404,446006,380574,0,0,21012
4,Atacama,314709,75176,2021-07-17,28,31,2,61,19,3829855517319,26206,0,300,1,14477600549492,656,58,1470,25253,2020-03-14,491,22,1529,350263,3,9895356442119,0,4,284,119,213363,182249,0,0,7017
5,Coquimbo,836096,40579,2021-07-17,63,17,3,83,9,92708971218616,46869,3,890,1,89890972711174,518,208,7983,45424,2020-03-19,486,80,2253,570790,3,68397691966267,0,9,652,227,572425,492702,0,0,23305
6,Valparaiso,1960170,16396,2021-07-17,108,54,18,180,9,18287699536265,118859,12,3135,2,63757898013613,1214,639,46190,114417,2020-03-16,489,160,5694,1452886,3,16122233930453,0,9,1144,311,1400004,1235520,0,0,50788
7,Metropolitana,8125072,15403,2021-07-17,386,136,63,585,7,19993619748846,667607,39,17840,2,6722308184306,4380,1627,142781,644382,2020-03-04,501,1195,16655,6461337,3,51245872110477,0,20,3176,896,5208246,4566647,0,0,183776
8,OHiggins,991063,16387,2021-07-17,31,9,0,40,4,0360703608146,66869,4,1422,2,12654593309306,412,136,13836,64999,2020-03-19,486,83,2222,687492,1,8001800180018,0,8,399,138,718718,634330,0,0,22466
9,Maule,1131939,30296,2021-07-17,66,164,2,232,20,4958041025179,98645,12,1619,1,64123878554412,1029,136,9707,95932,2020-03-03,502,76,3552,943821,6,53153153153153,0,22,1159,404,803201,709861,0,0,30703
10,Nuble,511551,13178,2021-07-17,42,10,0,52,10,1651643726627,34916,4,601,1,72127391453775,303,86,9551,33993,2020-03-12,493,30,1457,413900,3,56897735072066,0,10,353,101,381402,342613,0,0,10330
11,Biobio,1663696,23890,2021-07-17,130,47,5,182,10,9394985622373,146864,7,2434,1,65731561172241,1225,412,32884,143139,2020-03-09,496,127,6710,1881941,2,7123695976155,0,21,1509,676,1137727,1005178,0,0,42159
12,Araucania,1014343,31842,2021-07-17,89,52,0,141,13,9006233591596,95623,5,1316,1,37623793438817,817,176,10822,93432,2020-03-16,489,77,3075,751657,4,58536585365854,0,13,860,513,684969,602518,0,0,28514
13,Los Rios,405835,18429,2021-07-17,79,30,0,109,26,8582059211256,47478,4,594,1,25110577530646,686,100,5367,46182,2020-03-16,489,19,1962,418167,5,55555555555556,0,9,543,197,280336,247267,0,0,10932
14,Los Lagos,891440,48583,2021-07-17,59,25,2,86,9,64731221394598,86574,2,1285,1,48427934483794,561,168,14948,84700,2020-03-07,498,66,4234,1377505,2,03117619272555,0,10,537,151,606104,531854,0,0,32734
15,Aysen,107297,108494,2021-07-17,4,8,0,12,11,1839100813629,8016,0,68,0,848303393213573,100,22,1570,7846,2020-03-14,491,7,596,136345,2,01342281879195,0,4,101,23,73013,65581,0,0,6300
16,Magallanes,178362,132033,2021-07-17,2,0,2,4,2,24263015664772,29069,0,472,1,62372286628367,46,12,3177,28525,2020-03-17,488,7,1106,260119,0,361663652802893,0,8,318,25,124375,114863,0,0,11944
